STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TOBS
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800328,0,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800329,0.48,0,0,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800330,0.43,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800331,0.43,0,0,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800401,1.53,-9999,3.5,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800402,0,-9999,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800403,0,-9999,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800404,-9999,-9999,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800405,-9999,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800406,0,0,0,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800407,0,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800408,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800409,1.7,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800410,0.9,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800411,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800412,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800413,0,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800414,0.22,0,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800415,0.47,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800416,0,0,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800417,0,0,0,39
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800418,0,0,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800419,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800420,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800421,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800422,0,0,0,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800423,0,0,0,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800424,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800425,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800426,0,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800427,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800428,0.75,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800429,2.73,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800430,0,0,0,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800501,0,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800502,0,0,0,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800503,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800504,0,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800505,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800506,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800507,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800508,0.93,0,0,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800509,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800510,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800511,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800512,0.2,0,0,-9999
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800513,0.88,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800514,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800515,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800516,0,0,0,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800517,0,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800518,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800519,0.2,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800520,0,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800521,0.12,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800522,0.22,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800523,0,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800524,0,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800525,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800526,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800527,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800528,0,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800529,0,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800530,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800531,0,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800601,0.35,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800602,0.17,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800603,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800604,0.75,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800605,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800606,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800607,0.27,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800608,0.08,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800609,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800610,0.55,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800611,0,0,0,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800612,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800613,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800614,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800615,0,0,0,-9999
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800616,0,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800617,0,0,0,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800618,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800619,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800620,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800621,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800622,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800623,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800624,0,0,0,80
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800625,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800626,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800627,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800628,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800629,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800630,1.3,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800701,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800702,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800703,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800704,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800705,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800706,0.35,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800707,0,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800708,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800709,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800710,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800711,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800712,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800713,0,0,0,78
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800714,0,0,0,76
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800715,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800716,0.24,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800717,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800718,0,0,0,74
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800719,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800720,0,0,0,76
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800721,0,0,0,78
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800722,0,0,0,76
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800723,1,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800724,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800725,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800726,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800727,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800728,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800729,0.45,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800730,-9999,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800731,0,0,0,-9999
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800801,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800802,0,0,0,74
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800803,0.86,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800804,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800805,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800806,0.48,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800807,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800808,0,0,0,74
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800809,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800810,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800811,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800812,0.38,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800813,0,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800814,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800815,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800816,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800817,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800818,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800819,0.12,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800820,0.12,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800821,0,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800822,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800823,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800824,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800825,0,0,0,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800826,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800827,0,0,0,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800828,0,0,0,68
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800829,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800830,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800831,0,0,0,-9999
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800901,0,0,0,72
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800902,0,0,0,81
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800903,0.19,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800904,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800905,0,0,0,71
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800906,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800907,0,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800908,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800909,0,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800910,0,0,0,67
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800911,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800912,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800913,0,0,0,66
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800914,0,0,0,69
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800915,0,0,0,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800916,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800917,0,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800918,0.9,0,0,61
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800919,0,0,0,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800920,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800921,0,0,0,70
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800922,0,0,0,74
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800923,0,0,0,73
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800924,0,0,0,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800925,0,0,0,59
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800926,0.1,0,0,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800927,0,0,0,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800928,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800929,0,0,0,56
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19800930,0,0,0,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801001,0,0,0,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801002,0,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801003,1.12,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801004,0.42,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801005,0,0,0,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801006,0,0,0,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801007,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801008,0,0,0,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801009,0,0,0,53
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801010,0,0,0,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801011,0.12,0,0,58
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801012,0.05,0,0,46
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801013,0,0,0,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801014,0,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801015,0,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801016,0,0,0,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801017,0,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801018,0,0,0,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801019,0.51,0,0,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801020,0,0,0,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801021,0,0,0,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801022,0,0,0,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801023,0,0,0,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801024,0,0,0,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801025,0.11,0,0,52
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801026,2.2,0,0,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801027,0.03,0,0,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801028,0,0,0,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801029,0,0,0,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19801030,0,0,0,39
